taskid,tweetid,text,date,username,category
389409,398537320510795776,RT @omfgashana: World's strongest typhoon this 2013! #PrayforthePhilippines #YolandaPH http://t.co/cMzE83kAbE,Thu Nov 07 19:47:56 +0000 2013,_francessluna,Not Relevant / Skip
389409,398537320510795776,RT @omfgashana: World's strongest typhoon this 2013! #PrayforthePhilippines #YolandaPH http://t.co/cMzE83kAbE,Thu Nov 07 19:47:56 +0000 2013,_francessluna,Relevant but Other
389409,398537320510795776,RT @omfgashana: World's strongest typhoon this 2013! #PrayforthePhilippines #YolandaPH http://t.co/cMzE83kAbE,Thu Nov 07 19:47:56 +0000 2013,_francessluna,Not Relevant / Skip
389409,398537320510795776,RT @omfgashana: World's strongest typhoon this 2013! #PrayforthePhilippines #YolandaPH http://t.co/cMzE83kAbE,Thu Nov 07 19:47:56 +0000 2013,_francessluna,Relevant but Other
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Not Relevant / Skip
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Not Relevant / Skip
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Not Relevant / Skip
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Relevant but Other
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Requests for Help / Needs
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Relevant but Other
389410,398537324671160320,RT @ANCALERTS: (3/3) SIGNAL #3 Siargao Island and Dinagat Province Oriental Mindoro and Calamian Group of Islands #YolandaPH,Thu Nov 07 19:47:57 +0000 2013,annamerencilla,Relevant but Other
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389411,398537333277876224,Top 5 - Rehearsal #HighHopes #MissUniverse #ForThePhilippines [pic] — https://t.co/RLyLHxLtN2,Thu Nov 07 19:47:59 +0000 2013,gelo_san,Not Relevant / Skip
389412,398537337342160896,just.. go with the flow.,Thu Nov 07 19:48:00 +0000 2013,beatotsdiaz,Not Relevant / Skip
389412,398537337342160896,just.. go with the flow.,Thu Nov 07 19:48:00 +0000 2013,beatotsdiaz,Not Relevant / Skip
389412,398537337342160896,just.. go with the flow.,Thu Nov 07 19:48:00 +0000 2013,beatotsdiaz,Not Relevant / Skip
389412,398537337342160896,just.. go with the flow.,Thu Nov 07 19:48:00 +0000 2013,beatotsdiaz,Not Relevant / Skip
389412,398537337342160896,just.. go with the flow.,Thu Nov 07 19:48:00 +0000 2013,beatotsdiaz,Not Relevant / Skip
389413,398537337631563776,The Fuze-SW #Food &amp; #Folklore #Festival is a prime example of what #SantaFe is all about. Coming up Nov. 8-10. http://t.co/EeqsZTt8VC,Thu Nov 07 19:48:00 +0000 2013,Santafebeauty,Not Relevant / Skip
389413,398537337631563776,The Fuze-SW #Food &amp; #Folklore #Festival is a prime example of what #SantaFe is all about. Coming up Nov. 8-10. http://t.co/EeqsZTt8VC,Thu Nov 07 19:48:00 +0000 2013,Santafebeauty,Not Relevant / Skip
389413,398537337631563776,The Fuze-SW #Food &amp; #Folklore #Festival is a prime example of what #SantaFe is all about. Coming up Nov. 8-10. http://t.co/EeqsZTt8VC,Thu Nov 07 19:48:00 +0000 2013,Santafebeauty,Not Relevant / Skip
389413,398537337631563776,The Fuze-SW #Food &amp; #Folklore #Festival is a prime example of what #SantaFe is all about. Coming up Nov. 8-10. http://t.co/EeqsZTt8VC,Thu Nov 07 19:48:00 +0000 2013,Santafebeauty,Not Relevant / Skip
389413,398537337631563776,The Fuze-SW #Food &amp; #Folklore #Festival is a prime example of what #SantaFe is all about. Coming up Nov. 8-10. http://t.co/EeqsZTt8VC,Thu Nov 07 19:48:00 +0000 2013,Santafebeauty,Not Relevant / Skip
389414,398537358426914816,"""This is quite a sight! Super Typhoon ..."" #Philippines. #CNN #YolandaPH http://t.co/YenT2Shudg",Thu Nov 07 19:48:05 +0000 2013,Newsium,Not Relevant / Skip
389414,398537358426914816,"""This is quite a sight! Super Typhoon ..."" #Philippines. #CNN #YolandaPH http://t.co/YenT2Shudg",Thu Nov 07 19:48:05 +0000 2013,Newsium,Not Relevant / Skip
389414,398537358426914816,"""This is quite a sight! Super Typhoon ..."" #Philippines. #CNN #YolandaPH http://t.co/YenT2Shudg",Thu Nov 07 19:48:05 +0000 2013,Newsium,Not Relevant / Skip
389414,398537358426914816,"""This is quite a sight! Super Typhoon ..."" #Philippines. #CNN #YolandaPH http://t.co/YenT2Shudg",Thu Nov 07 19:48:05 +0000 2013,Newsium,Relevant but Other
389414,398537358426914816,"""This is quite a sight! Super Typhoon ..."" #Philippines. #CNN #YolandaPH http://t.co/YenT2Shudg",Thu Nov 07 19:48:05 +0000 2013,Newsium,Not Relevant / Skip
389415,398537361467781120,I DON'T KNOW WHAT TO FEEL I DON'T KNOW WHAT TO DO AND I DON'T KNOW WHAT TO SAY,Thu Nov 07 19:48:06 +0000 2013,rachtordesillas,Not Relevant / Skip
389415,398537361467781120,I DON'T KNOW WHAT TO FEEL I DON'T KNOW WHAT TO DO AND I DON'T KNOW WHAT TO SAY,Thu Nov 07 19:48:06 +0000 2013,rachtordesillas,Not Relevant / Skip
389415,398537361467781120,I DON'T KNOW WHAT TO FEEL I DON'T KNOW WHAT TO DO AND I DON'T KNOW WHAT TO SAY,Thu Nov 07 19:48:06 +0000 2013,rachtordesillas,Not Relevant / Skip
389415,398537361467781120,I DON'T KNOW WHAT TO FEEL I DON'T KNOW WHAT TO DO AND I DON'T KNOW WHAT TO SAY,Thu Nov 07 19:48:06 +0000 2013,rachtordesillas,Not Relevant / Skip
389415,398537361467781120,I DON'T KNOW WHAT TO FEEL I DON'T KNOW WHAT TO DO AND I DON'T KNOW WHAT TO SAY,Thu Nov 07 19:48:06 +0000 2013,rachtordesillas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389416,398537382007296000,@matheyhue or maybe she fancies you. hehe lol I really hope a certain someone didn't text another certain someone.,Thu Nov 07 19:48:10 +0000 2013,vanessamarcenas,Not Relevant / Skip
389417,398537395651366912,"I know when to stop, I know when to let go, I know when to move on. But just because I know, it doesn't mean I can",Thu Nov 07 19:48:14 +0000 2013,berrywoah,Not Relevant / Skip
389417,398537395651366912,"I know when to stop, I know when to let go, I know when to move on. But just because I know, it doesn't mean I can",Thu Nov 07 19:48:14 +0000 2013,berrywoah,Not Relevant / Skip
389417,398537395651366912,"I know when to stop, I know when to let go, I know when to move on. But just because I know, it doesn't mean I can",Thu Nov 07 19:48:14 +0000 2013,berrywoah,Not Relevant / Skip
389417,398537395651366912,"I know when to stop, I know when to let go, I know when to move on. But just because I know, it doesn't mean I can",Thu Nov 07 19:48:14 +0000 2013,berrywoah,Not Relevant / Skip
389417,398537395651366912,"I know when to stop, I know when to let go, I know when to move on. But just because I know, it doesn't mean I can",Thu Nov 07 19:48:14 +0000 2013,berrywoah,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389418,398537396465057792,So much more interesting stuff to do than sleep lol,Thu Nov 07 19:48:14 +0000 2013,Denziiee,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389419,398537402907496448,Racing through the sky: Petaluma resident Sam Medeiros is a pigeon racing hobbyist. In his hands is a... http://t.co/0a0NOPvWTj #sanjose,Thu Nov 07 19:48:15 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389420,398537403528249345,Holocaust survivor recalls horror: Henry Libicki unfolds a challah cloth used to cover the two braide... http://t.co/DTTWsRQr1r #sanjose,Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389421,398537403692232704,Blue 11T Bicycle MTB road bike Jockey Wheels Pulley for Shimano or SRAM http://t.co/Tk9c3F4ry2 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389421,398537403692232704,Blue 11T Bicycle MTB road bike Jockey Wheels Pulley for Shimano or SRAM http://t.co/Tk9c3F4ry2 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389421,398537403692232704,Blue 11T Bicycle MTB road bike Jockey Wheels Pulley for Shimano or SRAM http://t.co/Tk9c3F4ry2 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389421,398537403692232704,Blue 11T Bicycle MTB road bike Jockey Wheels Pulley for Shimano or SRAM http://t.co/Tk9c3F4ry2 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389421,398537403692232704,Blue 11T Bicycle MTB road bike Jockey Wheels Pulley for Shimano or SRAM http://t.co/Tk9c3F4ry2 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389422,398537404266467328,"Sheriff Calls: Published: Thursday, November 7, 2013 at 10:07 a.m. Last Modified: Thursday, November ... http://t.co/5oeIn0xdLc #sanjose",Thu Nov 07 19:48:16 +0000 2013,NewsSanJoseCA,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389423,398537406858928128,GLORIOUS! NATURAL GEM ROUND 10mm PURPLE AMETHYST-WHITE CZ 925 SILVER PENDANT NR http://t.co/YvsWKacpZ4 #philippines #filipina,Thu Nov 07 19:48:16 +0000 2013,CharlieJMercado,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389424,398537407726747648,"#Job in #SanJose , CA: Mobile Testing Consultant + at Accenture http://t.co/2fcl52day4 #Jobs #TweetMyJobs",Thu Nov 07 19:48:17 +0000 2013,JoinAccenture,Not Relevant / Skip
389425,398537408373084160,GOD BLESS US....#praying #YolandaPH http://t.co/2KiXJDegLN,Thu Nov 07 19:48:17 +0000 2013,olivezarate,Not Relevant / Skip
389425,398537408373084160,GOD BLESS US....#praying #YolandaPH http://t.co/2KiXJDegLN,Thu Nov 07 19:48:17 +0000 2013,olivezarate,Not Relevant / Skip
389425,398537408373084160,GOD BLESS US....#praying #YolandaPH http://t.co/2KiXJDegLN,Thu Nov 07 19:48:17 +0000 2013,olivezarate,Not Relevant / Skip
389425,398537408373084160,GOD BLESS US....#praying #YolandaPH http://t.co/2KiXJDegLN,Thu Nov 07 19:48:17 +0000 2013,olivezarate,Relevant but Other
389425,398537408373084160,GOD BLESS US....#praying #YolandaPH http://t.co/2KiXJDegLN,Thu Nov 07 19:48:17 +0000 2013,olivezarate,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389426,398537412219273216,AEROPOSTALE Jr Large / XL 11 / 13 Black Pants &amp; Pink Hoodie Outfit CLEARANCE http://t.co/44lAYpdyMR #philippines #filipina,Thu Nov 07 19:48:18 +0000 2013,CharlieJMercado,Not Relevant / Skip
389427,398537414592823296,"Evaluate the people in your circle! If they aren't an asset, they're a liability and must be let go.. #philippines",Thu Nov 07 19:48:18 +0000 2013,nhardsarte08,Not Relevant / Skip
389427,398537414592823296,"Evaluate the people in your circle! If they aren't an asset, they're a liability and must be let go.. #philippines",Thu Nov 07 19:48:18 +0000 2013,nhardsarte08,Not Relevant / Skip
389427,398537414592823296,"Evaluate the people in your circle! If they aren't an asset, they're a liability and must be let go.. #philippines",Thu Nov 07 19:48:18 +0000 2013,nhardsarte08,Not Relevant / Skip
389427,398537414592823296,"Evaluate the people in your circle! If they aren't an asset, they're a liability and must be let go.. #philippines",Thu Nov 07 19:48:18 +0000 2013,nhardsarte08,Not Relevant / Skip
389427,398537414592823296,"Evaluate the people in your circle! If they aren't an asset, they're a liability and must be let go.. #philippines",Thu Nov 07 19:48:18 +0000 2013,nhardsarte08,Not Relevant / Skip
389428,398537417021730817,RT @CIMSS_Satellite: mesovorts in the eye of STY #Haiyan using 15-minute interval Korean COMS-1 visible images: http://t.co/M0ouvsCLQh,Thu Nov 07 19:48:19 +0000 2013,WhalezEye,Not Relevant / Skip
389428,398537417021730817,RT @CIMSS_Satellite: mesovorts in the eye of STY #Haiyan using 15-minute interval Korean COMS-1 visible images: http://t.co/M0ouvsCLQh,Thu Nov 07 19:48:19 +0000 2013,WhalezEye,Not Relevant / Skip
389428,398537417021730817,RT @CIMSS_Satellite: mesovorts in the eye of STY #Haiyan using 15-minute interval Korean COMS-1 visible images: http://t.co/M0ouvsCLQh,Thu Nov 07 19:48:19 +0000 2013,WhalezEye,Not Relevant / Skip
389428,398537417021730817,RT @CIMSS_Satellite: mesovorts in the eye of STY #Haiyan using 15-minute interval Korean COMS-1 visible images: http://t.co/M0ouvsCLQh,Thu Nov 07 19:48:19 +0000 2013,WhalezEye,Not Relevant / Skip
389428,398537417021730817,RT @CIMSS_Satellite: mesovorts in the eye of STY #Haiyan using 15-minute interval Korean COMS-1 visible images: http://t.co/M0ouvsCLQh,Thu Nov 07 19:48:19 +0000 2013,WhalezEye,Not Relevant / Skip
389429,398537423170183168,WE CAN MAKE IT THROUGH THE RAIN #YolandaPh,Thu Nov 07 19:48:20 +0000 2013,mhartcadorna,Not Relevant / Skip
389429,398537423170183168,WE CAN MAKE IT THROUGH THE RAIN #YolandaPh,Thu Nov 07 19:48:20 +0000 2013,mhartcadorna,Not Relevant / Skip
389429,398537423170183168,WE CAN MAKE IT THROUGH THE RAIN #YolandaPh,Thu Nov 07 19:48:20 +0000 2013,mhartcadorna,Not Relevant / Skip
389429,398537423170183168,WE CAN MAKE IT THROUGH THE RAIN #YolandaPh,Thu Nov 07 19:48:20 +0000 2013,mhartcadorna,Relevant but Other
389429,398537423170183168,WE CAN MAKE IT THROUGH THE RAIN #YolandaPh,Thu Nov 07 19:48:20 +0000 2013,mhartcadorna,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389430,398537423787147264,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Thu Nov 07 19:48:20 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
389431,398537437225713664,Silver Satin Grey Outdoor Patio Heater Propane LP Gas Garden Deck Tall http://t.co/u6SEQ1JGso #philippines #filipina,Thu Nov 07 19:48:24 +0000 2013,CharlieJMercado,Not Relevant / Skip
